"State","Industry","Series ID","Month","Turnover"
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15706",33.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15737",38.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15765",49.1
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15796",40.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15826",38.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15857",40.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15887",42.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15918",40.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15949",39.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","15979",44.2
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16010",39.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16040",38.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16071",30.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16102",34.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16130",39.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16161",35.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16191",36.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16222",34.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16252",35.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16283",35.1
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16314",38.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16344",35.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16375",38.2
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16405",42.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16436",33
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16467",36.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16495",42.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16526",35.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16556",38.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16587",38
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16617",37.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16648",37.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16679",39.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16709",41.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16740",44.2
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16770",49
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16801",38.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16832",43.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16861",45.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16892",41.2
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16922",40.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16953",36.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","16983",41.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17014",44.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17045",43.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17075",41.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17106",41.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17136",42.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17167",35.1
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17198",39.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17226",44.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17257",41
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17287",41
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17318",39.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17348",42.5
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17379",43
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17410",44.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17440",41.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17471",40.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17501",39.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17532",33.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17563",37.2
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17591",44.3
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17622",40.6
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17652",40.9
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17683",40.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17713",43.8
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17744",41.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17775",41.4
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17805",41.7
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17836",44
"Australian Capital Territory","Cafes, restaurants and catering services","A3349849A","17866",40.9
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4473",7.6
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4503",6.7
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4534",7.1
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4564",7.5
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4595",7.3
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4626",8.1
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4656",8.9
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4687",9.6
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4717",11.2
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4748",7.7
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4779",8.2
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4807",8.5
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4838",8.2
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4868",9.3
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4899",9.9
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4929",10.8
"Australian Capital Territory","Cafes, restaurants and takeaway food services","A3349606J","4960",9.4
